Time Stamp,Name,PTID,LBMP,Marginal Cost Losses,Marginal Cost Congestion,Year,Month,Day,Hour,Day_of_Week,Date
2021-05-04 09:00:00,N.Y.C.,61761,30.98,2.82,0.0,2021,5,4,9,2,2021-05-04
2021-05-04 10:00:00,N.Y.C.,61761,33.91,3.09,0.0,2021,5,4,10,2,2021-05-04
2021-05-04 11:00:00,N.Y.C.,61761,34.8,3.1,-0.13,2021,5,4,11,2,2021-05-04
2021-05-04 12:00:00,N.Y.C.,61761,34.61,3.17,-0.08,2021,5,4,12,2,2021-05-04
2021-05-04 13:00:00,N.Y.C.,61761,32.79,1.75,-13.73,2021,5,4,13,2,2021-05-04
2021-05-04 14:00:00,N.Y.C.,61761,29.02,0.96,-18.75,2021,5,4,14,2,2021-05-04
2021-05-04 15:00:00,N.Y.C.,61761,33.38,1.88,-13.23,2021,5,4,15,2,2021-05-04
2021-05-04 16:00:00,N.Y.C.,61761,33.05,2.78,-3.57,2021,5,4,16,2,2021-05-04
2021-05-04 17:00:00,N.Y.C.,61761,32.38,2.97,-1.15,2021,5,4,17,2,2021-05-04
2021-05-04 18:00:00,N.Y.C.,61761,30.04,2.85,0.0,2021,5,4,18,2,2021-05-04
2021-05-04 19:00:00,N.Y.C.,61761,29.7,2.77,0.0,2021,5,4,19,2,2021-05-04
2021-05-04 20:00:00,N.Y.C.,61761,30.75,2.83,0.0,2021,5,4,20,2,2021-05-04
2021-05-04 21:00:00,N.Y.C.,61761,28.17,2.55,-1.85,2021,5,4,21,2,2021-05-04
2021-05-04 22:00:00,N.Y.C.,61761,26.63,1.11,-15.28,2021,5,4,22,2,2021-05-04
2021-05-04 23:00:00,N.Y.C.,61761,28.89,-0.24,-31.29,2021,5,4,23,2,2021-05-04
2021-05-05 00:00:00,N.Y.C.,61761,30.9,0.48,-25.4,2021,5,5,0,3,2021-05-05
2021-05-05 01:00:00,N.Y.C.,61761,31.16,2.5,-1.33,2021,5,5,1,3,2021-05-05
2021-05-05 02:00:00,N.Y.C.,61761,22.49,1.37,-5.71,2021,5,5,2,3,2021-05-05
2021-05-05 03:00:00,N.Y.C.,61761,23.85,-0.09,-24.92,2021,5,5,3,3,2021-05-05
2021-05-05 04:00:00,N.Y.C.,61761,17.05,0.13,-15.35,2021,5,5,4,3,2021-05-05
2021-05-05 05:00:00,N.Y.C.,61761,26.71,0.35,-22.32,2021,5,5,5,3,2021-05-05
2021-05-05 06:00:00,N.Y.C.,61761,28.66,0.18,-26.33,2021,5,5,6,3,2021-05-05
2021-05-05 07:00:00,N.Y.C.,61761,27.15,1.74,-6.85,2021,5,5,7,3,2021-05-05
2021-05-05 08:00:00,N.Y.C.,61761,32.64,2.82,-0.68,2021,5,5,8,3,2021-05-05
2021-05-05 09:00:00,N.Y.C.,61761,32.65,2.58,-4.91,2021,5,5,9,3,2021-05-05
2021-05-05 10:00:00,N.Y.C.,61761,44.24,-0.5,-50.34,2021,5,5,10,3,2021-05-05
2021-05-05 11:00:00,N.Y.C.,61761,41.57,-1.11,-54.39,2021,5,5,11,3,2021-05-05
2021-05-05 12:00:00,N.Y.C.,61761,34.37,-0.53,-40.17,2021,5,5,12,3,2021-05-05
2021-05-05 13:00:00,N.Y.C.,61761,36.05,0.56,-29.46,2021,5,5,13,3,2021-05-05
2021-05-05 14:00:00,N.Y.C.,61761,33.75,0.85,-24.03,2021,5,5,14,3,2021-05-05
2021-05-05 15:00:00,N.Y.C.,61761,34.32,-0.87,-44.01,2021,5,5,15,3,2021-05-05
2021-05-05 16:00:00,N.Y.C.,61761,34.25,-1.02,-45.82,2021,5,5,16,3,2021-05-05
2021-05-05 17:00:00,N.Y.C.,61761,39.81,-1.03,-51.49,2021,5,5,17,3,2021-05-05
2021-05-05 18:00:00,N.Y.C.,61761,38.54,-0.37,-42.79,2021,5,5,18,3,2021-05-05
2021-05-05 19:00:00,N.Y.C.,61761,32.85,1.46,-16.11,2021,5,5,19,3,2021-05-05
2021-05-05 20:00:00,N.Y.C.,61761,33.26,1.37,-17.28,2021,5,5,20,3,2021-05-05
2021-05-05 21:00:00,N.Y.C.,61761,30.07,0.62,-22.96,2021,5,5,21,3,2021-05-05
2021-05-05 22:00:00,N.Y.C.,61761,27.42,-0.19,-29.64,2021,5,5,22,3,2021-05-05
2021-05-05 23:00:00,N.Y.C.,61761,25.8,0.67,-17.89,2021,5,5,23,3,2021-05-05
2021-05-06 00:00:00,N.Y.C.,61761,24.06,0.18,-21.89,2021,5,6,0,4,2021-05-06
2021-05-06 01:00:00,N.Y.C.,61761,26.61,0.44,-20.98,2021,5,6,1,4,2021-05-06
2021-05-06 02:00:00,N.Y.C.,61761,25.68,0.22,-22.7,2021,5,6,2,4,2021-05-06
2021-05-06 03:00:00,N.Y.C.,61761,25.63,0.34,-21.13,2021,5,6,3,4,2021-05-06
2021-05-06 04:00:00,N.Y.C.,61761,28.83,0.84,-17.57,2021,5,6,4,4,2021-05-06
2021-05-06 05:00:00,N.Y.C.,61761,41.53,2.06,-14.37,2021,5,6,5,4,2021-05-06
2021-05-06 06:00:00,N.Y.C.,61761,35.8,2.33,-6.5,2021,5,6,6,4,2021-05-06
2021-05-06 07:00:00,N.Y.C.,61761,36.45,1.15,-23.12,2021,5,6,7,4,2021-05-06
2021-05-06 08:00:00,N.Y.C.,61761,30.04,1.86,-10.16,2021,5,6,8,4,2021-05-06
2021-05-06 09:00:00,N.Y.C.,61761,28.38,2.73,-0.02,2021,5,6,9,4,2021-05-06
2021-05-06 10:00:00,N.Y.C.,61761,27.31,2.69,-0.25,2021,5,6,10,4,2021-05-06
2021-05-06 11:00:00,N.Y.C.,61761,25.63,2.61,0.0,2021,5,6,11,4,2021-05-06
2021-05-06 12:00:00,N.Y.C.,61761,24.36,2.51,0.0,2021,5,6,12,4,2021-05-06
2021-05-06 13:00:00,N.Y.C.,61761,23.49,2.41,0.0,2021,5,6,13,4,2021-05-06
2021-05-06 14:00:00,N.Y.C.,61761,22.73,2.2,-1.52,2021,5,6,14,4,2021-05-06
2021-05-06 15:00:00,N.Y.C.,61761,22.53,1.32,-9.75,2021,5,6,15,4,2021-05-06
2021-05-06 16:00:00,N.Y.C.,61761,21.92,0.59,-16.2,2021,5,6,16,4,2021-05-06
2021-05-06 17:00:00,N.Y.C.,61761,23.66,1.31,-10.64,2021,5,6,17,4,2021-05-06
2021-05-06 18:00:00,N.Y.C.,61761,22.27,2.03,-0.8,2021,5,6,18,4,2021-05-06
2021-05-06 19:00:00,N.Y.C.,61761,27.53,2.48,0.0,2021,5,6,19,4,2021-05-06
2021-05-06 20:00:00,N.Y.C.,61761,32.41,2.94,0.0,2021,5,6,20,4,2021-05-06
2021-05-06 21:00:00,N.Y.C.,61761,24.42,2.19,0.0,2021,5,6,21,4,2021-05-06
2021-05-06 22:00:00,N.Y.C.,61761,21.8,1.86,-1.3,2021,5,6,22,4,2021-05-06
2021-05-06 23:00:00,N.Y.C.,61761,22.96,2.2,0.0,2021,5,6,23,4,2021-05-06
2021-05-07 00:00:00,N.Y.C.,61761,26.23,2.23,0.0,2021,5,7,0,5,2021-05-07
2021-05-07 01:00:00,N.Y.C.,61761,23.22,1.89,0.0,2021,5,7,1,5,2021-05-07
2021-05-07 02:00:00,N.Y.C.,61761,22.21,1.79,-0.01,2021,5,7,2,5,2021-05-07
2021-05-07 03:00:00,N.Y.C.,61761,22.04,1.75,-0.24,2021,5,7,3,5,2021-05-07
2021-05-07 04:00:00,N.Y.C.,61761,21.99,1.5,-3.45,2021,5,7,4,5,2021-05-07
2021-05-07 05:00:00,N.Y.C.,61761,23.11,1.85,-0.3,2021,5,7,5,5,2021-05-07
2021-05-07 06:00:00,N.Y.C.,61761,26.18,1.79,-5.34,2021,5,7,6,5,2021-05-07
2021-05-07 07:00:00,N.Y.C.,61761,24.88,2.19,-0.52,2021,5,7,7,5,2021-05-07
2021-05-07 08:00:00,N.Y.C.,61761,25.51,2.33,0.0,2021,5,7,8,5,2021-05-07
2021-05-07 09:00:00,N.Y.C.,61761,24.57,2.29,0.0,2021,5,7,9,5,2021-05-07
2021-05-07 10:00:00,N.Y.C.,61761,26.55,2.63,-0.02,2021,5,7,10,5,2021-05-07
2021-05-07 11:00:00,N.Y.C.,61761,26.58,2.62,0.0,2021,5,7,11,5,2021-05-07
2021-05-07 12:00:00,N.Y.C.,61761,26.55,2.58,0.0,2021,5,7,12,5,2021-05-07
2021-05-07 13:00:00,N.Y.C.,61761,26.36,2.7,0.0,2021,5,7,13,5,2021-05-07
2021-05-07 14:00:00,N.Y.C.,61761,27.23,2.64,0.0,2021,5,7,14,5,2021-05-07
2021-05-07 15:00:00,N.Y.C.,61761,27.1,2.61,0.0,2021,5,7,15,5,2021-05-07
2021-05-07 16:00:00,N.Y.C.,61761,27.04,2.6,-0.08,2021,5,7,16,5,2021-05-07
2021-05-07 17:00:00,N.Y.C.,61761,33.26,3.07,0.0,2021,5,7,17,5,2021-05-07
2021-05-07 18:00:00,N.Y.C.,61761,31.97,2.96,0.0,2021,5,7,18,5,2021-05-07
2021-05-07 19:00:00,N.Y.C.,61761,47.79,4.32,0.0,2021,5,7,19,5,2021-05-07
2021-05-07 20:00:00,N.Y.C.,61761,35.17,3.17,0.0,2021,5,7,20,5,2021-05-07
2021-05-07 21:00:00,N.Y.C.,61761,29.68,2.78,0.0,2021,5,7,21,5,2021-05-07
2021-05-07 22:00:00,N.Y.C.,61761,26.39,2.52,0.0,2021,5,7,22,5,2021-05-07
2021-05-07 23:00:00,N.Y.C.,61761,25.74,2.16,-1.74,2021,5,7,23,5,2021-05-07
2021-05-08 00:00:00,N.Y.C.,61761,21.17,0.03,-20.71,2021,5,8,0,6,2021-05-08
2021-05-08 01:00:00,N.Y.C.,61761,20.74,0.18,-18.58,2021,5,8,1,6,2021-05-08
2021-05-08 02:00:00,N.Y.C.,61761,20.25,0.38,-15.42,2021,5,8,2,6,2021-05-08
2021-05-08 03:00:00,N.Y.C.,61761,20.75,-0.23,-23.7,2021,5,8,3,6,2021-05-08
2021-05-08 04:00:00,N.Y.C.,61761,20.7,-0.27,-24.09,2021,5,8,4,6,2021-05-08
2021-05-08 05:00:00,N.Y.C.,61761,23.52,-0.1,-24.72,2021,5,8,5,6,2021-05-08
2021-05-08 06:00:00,N.Y.C.,61761,21.73,0.32,-17.53,2021,5,8,6,6,2021-05-08
2021-05-08 07:00:00,N.Y.C.,61761,22.34,1.16,-8.57,2021,5,8,7,6,2021-05-08
2021-05-08 08:00:00,N.Y.C.,61761,23.1,1.64,-4.14,2021,5,8,8,6,2021-05-08
2021-05-08 09:00:00,N.Y.C.,61761,24.19,1.84,-3.32,2021,5,8,9,6,2021-05-08
2021-05-08 10:00:00,N.Y.C.,61761,25.38,1.88,-4.11,2021,5,8,10,6,2021-05-08
2021-05-08 11:00:00,N.Y.C.,61761,24.38,1.39,-9.26,2021,5,8,11,6,2021-05-08
2021-05-08 12:00:00,N.Y.C.,61761,21.9,1.99,-0.37,2021,5,8,12,6,2021-05-08
2021-05-08 13:00:00,N.Y.C.,61761,21.17,1.25,-7.46,2021,5,8,13,6,2021-05-08
2021-05-08 14:00:00,N.Y.C.,61761,22.57,-0.85,-31.97,2021,5,8,14,6,2021-05-08
2021-05-08 15:00:00,N.Y.C.,61761,21.29,0.57,-15.01,2021,5,8,15,6,2021-05-08
2021-05-08 16:00:00,N.Y.C.,61761,20.12,0.14,-18.57,2021,5,8,16,6,2021-05-08
2021-05-08 17:00:00,N.Y.C.,61761,19.45,0.18,-17.36,2021,5,8,17,6,2021-05-08
2021-05-08 18:00:00,N.Y.C.,61761,19.02,0.33,-15.09,2021,5,8,18,6,2021-05-08
2021-05-08 19:00:00,N.Y.C.,61761,23.64,0.38,-19.03,2021,5,8,19,6,2021-05-08
2021-05-08 20:00:00,N.Y.C.,61761,23.37,-0.09,-24.37,2021,5,8,20,6,2021-05-08
2021-05-08 21:00:00,N.Y.C.,61761,22.98,-0.12,-24.39,2021,5,8,21,6,2021-05-08
2021-05-08 22:00:00,N.Y.C.,61761,20.48,0.51,-14.98,2021,5,8,22,6,2021-05-08
2021-05-08 23:00:00,N.Y.C.,61761,20.77,1.51,-4.46,2021,5,8,23,6,2021-05-08
2021-05-09 00:00:00,N.Y.C.,61761,22.03,1.72,-2.75,2021,5,9,0,7,2021-05-09
2021-05-09 01:00:00,N.Y.C.,61761,22.06,-0.28,-25.21,2021,5,9,1,7,2021-05-09
2021-05-09 02:00:00,N.Y.C.,61761,19.42,-0.27,-22.54,2021,5,9,2,7,2021-05-09
2021-05-09 03:00:00,N.Y.C.,61761,17.51,0.12,-16.1,2021,5,9,3,7,2021-05-09
2021-05-09 04:00:00,N.Y.C.,61761,21.47,-0.3,-25.03,2021,5,9,4,7,2021-05-09
2021-05-09 05:00:00,N.Y.C.,61761,22.1,-0.14,-23.82,2021,5,9,5,7,2021-05-09
2021-05-09 06:00:00,N.Y.C.,61761,22.24,0.55,-15.68,2021,5,9,6,7,2021-05-09
2021-05-09 07:00:00,N.Y.C.,61761,20.88,0.37,-16.64,2021,5,9,7,7,2021-05-09
2021-05-09 08:00:00,N.Y.C.,61761,19.46,1.46,-2.99,2021,5,9,8,7,2021-05-09
2021-05-09 09:00:00,N.Y.C.,61761,21.62,1.6,-4.59,2021,5,9,9,7,2021-05-09
2021-05-09 10:00:00,N.Y.C.,61761,17.35,1.3,-4.05,2021,5,9,10,7,2021-05-09
2021-05-09 11:00:00,N.Y.C.,61761,13.91,1.36,0.0,2021,5,9,11,7,2021-05-09
2021-05-09 12:00:00,N.Y.C.,61761,13.54,1.31,0.0,2021,5,9,12,7,2021-05-09
2021-05-09 13:00:00,N.Y.C.,61761,11.75,1.05,-0.94,2021,5,9,13,7,2021-05-09
2021-05-09 14:00:00,N.Y.C.,61761,11.39,1.1,0.0,2021,5,9,14,7,2021-05-09
2021-05-09 15:00:00,N.Y.C.,61761,21.57,2.06,0.0,2021,5,9,15,7,2021-05-09
2021-05-09 16:00:00,N.Y.C.,61761,20.9,1.01,-10.28,2021,5,9,16,7,2021-05-09
2021-05-09 17:00:00,N.Y.C.,61761,24.05,2.22,-0.14,2021,5,9,17,7,2021-05-09
2021-05-09 18:00:00,N.Y.C.,61761,21.92,1.47,-6.12,2021,5,9,18,7,2021-05-09
2021-05-09 19:00:00,N.Y.C.,61761,27.83,2.15,-3.72,2021,5,9,19,7,2021-05-09
2021-05-09 20:00:00,N.Y.C.,61761,29.17,1.01,-18.16,2021,5,9,20,7,2021-05-09
2021-05-09 21:00:00,N.Y.C.,61761,25.06,1.06,-13.28,2021,5,9,21,7,2021-05-09
2021-05-09 22:00:00,N.Y.C.,61761,26.58,1.31,-12.47,2021,5,9,22,7,2021-05-09
2021-05-09 23:00:00,N.Y.C.,61761,24.09,2.22,-0.27,2021,5,9,23,7,2021-05-09
2021-05-10 00:00:00,N.Y.C.,61761,26.09,1.63,-6.12,2021,5,10,0,1,2021-05-10
2021-05-10 01:00:00,N.Y.C.,61761,24.03,1.77,-1.42,2021,5,10,1,1,2021-05-10
2021-05-10 02:00:00,N.Y.C.,61761,24.33,1.49,-4.37,2021,5,10,2,1,2021-05-10
2021-05-10 03:00:00,N.Y.C.,61761,23.81,1.62,-2.13,2021,5,10,3,1,2021-05-10
2021-05-10 04:00:00,N.Y.C.,61761,21.98,1.71,0.0,2021,5,10,4,1,2021-05-10
2021-05-10 05:00:00,N.Y.C.,61761,22.43,1.78,-0.09,2021,5,10,5,1,2021-05-10
2021-05-10 06:00:00,N.Y.C.,61761,25.55,1.49,-7.81,2021,5,10,6,1,2021-05-10
2021-05-10 07:00:00,N.Y.C.,61761,27.17,2.41,0.0,2021,5,10,7,1,2021-05-10
2021-05-10 08:00:00,N.Y.C.,61761,33.49,2.74,0.0,2021,5,10,8,1,2021-05-10
2021-05-10 09:00:00,N.Y.C.,61761,32.46,2.9,-0.05,2021,5,10,9,1,2021-05-10
2021-05-10 10:00:00,N.Y.C.,61761,32.51,2.97,-0.07,2021,5,10,10,1,2021-05-10
2021-05-10 11:00:00,N.Y.C.,61761,33.78,2.99,0.0,2021,5,10,11,1,2021-05-10
2021-05-10 12:00:00,N.Y.C.,61761,26.99,2.38,-1.54,2021,5,10,12,1,2021-05-10
2021-05-10 13:00:00,N.Y.C.,61761,26.71,1.55,-10.63,2021,5,10,13,1,2021-05-10
2021-05-10 14:00:00,N.Y.C.,61761,26.85,2.54,-0.1,2021,5,10,14,1,2021-05-10
2021-05-10 15:00:00,N.Y.C.,61761,27.3,1.45,-12.19,2021,5,10,15,1,2021-05-10
2021-05-10 16:00:00,N.Y.C.,61761,27.88,2.48,0.0,2021,5,10,16,1,2021-05-10
2021-05-10 17:00:00,N.Y.C.,61761,30.18,2.63,-1.26,2021,5,10,17,1,2021-05-10
2021-05-10 18:00:00,N.Y.C.,61761,30.52,2.04,-8.05,2021,5,10,18,1,2021-05-10
2021-05-10 19:00:00,N.Y.C.,61761,28.95,1.86,-8.15,2021,5,10,19,1,2021-05-10
2021-05-10 20:00:00,N.Y.C.,61761,30.68,2.67,-1.56,2021,5,10,20,1,2021-05-10
2021-05-10 21:00:00,N.Y.C.,61761,32.44,0.37,-28.32,2021,5,10,21,1,2021-05-10
2021-05-10 22:00:00,N.Y.C.,61761,29.44,0.92,-19.64,2021,5,10,22,1,2021-05-10
2021-05-10 23:00:00,N.Y.C.,61761,26.57,2.38,-0.73,2021,5,10,23,1,2021-05-10
2021-05-11 00:00:00,N.Y.C.,61761,26.46,2.08,-0.92,2021,5,11,0,2,2021-05-11
2021-05-11 01:00:00,N.Y.C.,61761,23.79,1.19,-9.23,2021,5,11,1,2,2021-05-11
2021-05-11 02:00:00,N.Y.C.,61761,22.33,0.55,-15.26,2021,5,11,2,2,2021-05-11
2021-05-11 03:00:00,N.Y.C.,61761,22.96,1.17,-7.38,2021,5,11,3,2,2021-05-11
2021-05-11 04:00:00,N.Y.C.,61761,20.87,-0.15,-22.77,2021,5,11,4,2,2021-05-11
2021-05-11 05:00:00,N.Y.C.,61761,26.19,-0.17,-28.42,2021,5,11,5,2,2021-05-11
2021-05-11 06:00:00,N.Y.C.,61761,30.21,0.33,-26.08,2021,5,11,6,2,2021-05-11
2021-05-11 07:00:00,N.Y.C.,61761,30.27,2.27,-2.76,2021,5,11,7,2,2021-05-11
2021-05-11 08:00:00,N.Y.C.,61761,28.48,2.1,-5.1,2021,5,11,8,2,2021-05-11
2021-05-11 09:00:00,N.Y.C.,61761,23.79,1.56,-6.94,2021,5,11,9,2,2021-05-11
2021-05-11 10:00:00,N.Y.C.,61761,22.87,1.07,-11.79,2021,5,11,10,2,2021-05-11
2021-05-11 11:00:00,N.Y.C.,61761,22.21,1.68,-4.77,2021,5,11,11,2,2021-05-11
2021-05-11 12:00:00,N.Y.C.,61761,23.01,2.12,-0.09,2021,5,11,12,2,2021-05-11
2021-05-11 13:00:00,N.Y.C.,61761,25.51,2.26,0.0,2021,5,11,13,2,2021-05-11
2021-05-11 14:00:00,N.Y.C.,61761,25.65,2.31,-1.17,2021,5,11,14,2,2021-05-11
2021-05-11 15:00:00,N.Y.C.,61761,25.41,1.65,-8.37,2021,5,11,15,2,2021-05-11
2021-05-11 16:00:00,N.Y.C.,61761,28.48,-0.23,-30.89,2021,5,11,16,2,2021-05-11
2021-05-11 17:00:00,N.Y.C.,61761,33.14,-0.46,-37.82,2021,5,11,17,2,2021-05-11
2021-05-11 18:00:00,N.Y.C.,61761,29.02,0.84,-20.2,2021,5,11,18,2,2021-05-11
2021-05-11 19:00:00,N.Y.C.,61761,32.1,0.21,-29.9,2021,5,11,19,2,2021-05-11
2021-05-11 20:00:00,N.Y.C.,61761,31.33,1.97,-9.68,2021,5,11,20,2,2021-05-11
2021-05-11 21:00:00,N.Y.C.,61761,30.38,2.67,0.0,2021,5,11,21,2,2021-05-11
2021-05-11 22:00:00,N.Y.C.,61761,27.3,2.5,0.0,2021,5,11,22,2,2021-05-11
2021-05-11 23:00:00,N.Y.C.,61761,24.15,1.91,-3.13,2021,5,11,23,2,2021-05-11
2021-05-12 00:00:00,N.Y.C.,61761,20.78,-0.16,-22.66,2021,5,12,0,3,2021-05-12
2021-05-12 01:00:00,N.Y.C.,61761,21.18,-0.21,-23.82,2021,5,12,1,3,2021-05-12
2021-05-12 02:00:00,N.Y.C.,61761,21.21,0.26,-17.7,2021,5,12,2,3,2021-05-12
2021-05-12 03:00:00,N.Y.C.,61761,19.08,1.11,-4.92,2021,5,12,3,3,2021-05-12
2021-05-12 04:00:00,N.Y.C.,61761,24.56,1.8,-0.76,2021,5,12,4,3,2021-05-12
2021-05-12 05:00:00,N.Y.C.,61761,23.74,1.75,-1.61,2021,5,12,5,3,2021-05-12
2021-05-12 06:00:00,N.Y.C.,61761,26.75,1.82,-4.69,2021,5,12,6,3,2021-05-12
2021-05-12 07:00:00,N.Y.C.,61761,29.26,2.32,-4.04,2021,5,12,7,3,2021-05-12
2021-05-12 08:00:00,N.Y.C.,61761,25.81,2.4,0.0,2021,5,12,8,3,2021-05-12
2021-05-12 09:00:00,N.Y.C.,61761,26.19,2.56,0.0,2021,5,12,9,3,2021-05-12
2021-05-12 10:00:00,N.Y.C.,61761,24.02,2.27,-1.28,2021,5,12,10,3,2021-05-12
2021-05-12 11:00:00,N.Y.C.,61761,23.72,2.34,-0.96,2021,5,12,11,3,2021-05-12
2021-05-12 12:00:00,N.Y.C.,61761,22.3,2.24,-0.04,2021,5,12,12,3,2021-05-12
2021-05-12 13:00:00,N.Y.C.,61761,25.31,2.51,-0.18,2021,5,12,13,3,2021-05-12
2021-05-12 14:00:00,N.Y.C.,61761,23.98,2.17,-2.73,2021,5,12,14,3,2021-05-12
2021-05-12 15:00:00,N.Y.C.,61761,23.29,2.3,-1.01,2021,5,12,15,3,2021-05-12
2021-05-12 16:00:00,N.Y.C.,61761,28.48,2.35,-5.75,2021,5,12,16,3,2021-05-12
2021-05-12 17:00:00,N.Y.C.,61761,34.36,-0.12,-35.53,2021,5,12,17,3,2021-05-12
2021-05-12 18:00:00,N.Y.C.,61761,29.62,0.37,-25.92,2021,5,12,18,3,2021-05-12
2021-05-12 19:00:00,N.Y.C.,61761,42.23,0.23,-39.71,2021,5,12,19,3,2021-05-12
2021-05-12 20:00:00,N.Y.C.,61761,39.57,2.07,-17.46,2021,5,12,20,3,2021-05-12
2021-05-12 21:00:00,N.Y.C.,61761,33.1,2.79,-4.03,2021,5,12,21,3,2021-05-12
2021-05-12 22:00:00,N.Y.C.,61761,31.51,2.67,-3.71,2021,5,12,22,3,2021-05-12
2021-05-12 23:00:00,N.Y.C.,61761,24.33,2.22,-0.89,2021,5,12,23,3,2021-05-12
2021-05-13 00:00:00,N.Y.C.,61761,26.2,2.22,0.0,2021,5,13,0,4,2021-05-13
2021-05-13 01:00:00,N.Y.C.,61761,24.49,1.96,-1.07,2021,5,13,1,4,2021-05-13
2021-05-13 02:00:00,N.Y.C.,61761,20.55,0.71,-11.89,2021,5,13,2,4,2021-05-13
2021-05-13 03:00:00,N.Y.C.,61761,21.18,0.67,-12.78,2021,5,13,3,4,2021-05-13
2021-05-13 04:00:00,N.Y.C.,61761,23.23,1.39,-5.92,2021,5,13,4,4,2021-05-13
2021-05-13 05:00:00,N.Y.C.,61761,25.25,1.95,0.0,2021,5,13,5,4,2021-05-13
2021-05-13 06:00:00,N.Y.C.,61761,24.34,1.95,-1.1,2021,5,13,6,4,2021-05-13
2021-05-13 07:00:00,N.Y.C.,61761,26.04,2.25,-0.47,2021,5,13,7,4,2021-05-13
2021-05-13 08:00:00,N.Y.C.,61761,25.16,2.33,0.0,2021,5,13,8,4,2021-05-13
2021-05-13 09:00:00,N.Y.C.,61761,25.46,2.38,0.0,2021,5,13,9,4,2021-05-13
2021-05-13 10:00:00,N.Y.C.,61761,22.77,2.23,0.0,2021,5,13,10,4,2021-05-13
2021-05-13 11:00:00,N.Y.C.,61761,22.31,2.24,0.0,2021,5,13,11,4,2021-05-13
2021-05-13 12:00:00,N.Y.C.,61761,24.88,2.4,0.0,2021,5,13,12,4,2021-05-13
2021-05-13 13:00:00,N.Y.C.,61761,24.64,2.47,-0.02,2021,5,13,13,4,2021-05-13
2021-05-13 14:00:00,N.Y.C.,61761,24.3,2.42,0.0,2021,5,13,14,4,2021-05-13
2021-05-13 15:00:00,N.Y.C.,61761,24.85,2.53,0.0,2021,5,13,15,4,2021-05-13
2021-05-13 16:00:00,N.Y.C.,61761,24.6,2.31,-2.17,2021,5,13,16,4,2021-05-13
2021-05-13 17:00:00,N.Y.C.,61761,23.45,2.05,-3.33,2021,5,13,17,4,2021-05-13
2021-05-13 18:00:00,N.Y.C.,61761,23.92,2.12,-2.48,2021,5,13,18,4,2021-05-13
2021-05-13 19:00:00,N.Y.C.,61761,28.08,1.94,-8.12,2021,5,13,19,4,2021-05-13
2021-05-13 20:00:00,N.Y.C.,61761,30.56,1.65,-13.42,2021,5,13,20,4,2021-05-13
2021-05-13 21:00:00,N.Y.C.,61761,23.77,1.91,-3.88,2021,5,13,21,4,2021-05-13
2021-05-13 22:00:00,N.Y.C.,61761,27.42,1.04,-16.61,2021,5,13,22,4,2021-05-13
2021-05-13 23:00:00,N.Y.C.,61761,23.64,1.49,-8.51,2021,5,13,23,4,2021-05-13
2021-05-14 00:00:00,N.Y.C.,61761,24.56,1.91,-2.71,2021,5,14,0,5,2021-05-14
2021-05-14 01:00:00,N.Y.C.,61761,22.2,0.94,-11.28,2021,5,14,1,5,2021-05-14
2021-05-14 02:00:00,N.Y.C.,61761,22.99,1.74,-2.3,2021,5,14,2,5,2021-05-14
2021-05-14 03:00:00,N.Y.C.,61761,19.13,0.12,-17.63,2021,5,14,3,5,2021-05-14
2021-05-14 04:00:00,N.Y.C.,61761,23.44,1.59,-3.55,2021,5,14,4,5,2021-05-14
2021-05-14 05:00:00,N.Y.C.,61761,28.45,2.06,-1.85,2021,5,14,5,5,2021-05-14
2021-05-14 06:00:00,N.Y.C.,61761,22.22,0.27,-19.07,2021,5,14,6,5,2021-05-14
2021-05-14 07:00:00,N.Y.C.,61761,23.29,1.8,-3.58,2021,5,14,7,5,2021-05-14
2021-05-14 08:00:00,N.Y.C.,61761,23.91,2.26,0.0,2021,5,14,8,5,2021-05-14
2021-05-14 09:00:00,N.Y.C.,61761,22.33,2.17,-0.21,2021,5,14,9,5,2021-05-14
2021-05-14 10:00:00,N.Y.C.,61761,22.84,2.28,-0.29,2021,5,14,10,5,2021-05-14
2021-05-14 11:00:00,N.Y.C.,61761,20.48,1.57,-5.21,2021,5,14,11,5,2021-05-14
2021-05-14 12:00:00,N.Y.C.,61761,22.86,2.06,-2.45,2021,5,14,12,5,2021-05-14
2021-05-14 13:00:00,N.Y.C.,61761,20.93,0.42,-16.88,2021,5,14,13,5,2021-05-14
2021-05-14 14:00:00,N.Y.C.,61761,24.55,-0.14,-26.63,2021,5,14,14,5,2021-05-14
2021-05-14 15:00:00,N.Y.C.,61761,21.4,0.11,-20.33,2021,5,14,15,5,2021-05-14
2021-05-14 16:00:00,N.Y.C.,61761,22.82,0.33,-19.58,2021,5,14,16,5,2021-05-14
2021-05-14 17:00:00,N.Y.C.,61761,24.28,-0.14,-25.76,2021,5,14,17,5,2021-05-14
2021-05-14 18:00:00,N.Y.C.,61761,24.21,-0.14,-25.67,2021,5,14,18,5,2021-05-14
2021-05-14 19:00:00,N.Y.C.,61761,26.04,-0.11,-27.24,2021,5,14,19,5,2021-05-14
2021-05-14 20:00:00,N.Y.C.,61761,46.88,0.57,-40.91,2021,5,14,20,5,2021-05-14
2021-05-14 21:00:00,N.Y.C.,61761,34.4,-0.22,-36.81,2021,5,14,21,5,2021-05-14
